Cleanup ID,Zone,State,Country,GPS,Cleanup Type,Cleanup Date,Group Name,Adults,Children,People,Pounds,Miles,# of bags,Cigarette Butts,"Food Wrappers (candy, chips, etc.)",Take Out/Away Containers (Plastic),Take Out/Away Containers (Foam),Bottle Caps (Plastic),Bottle Caps (Metal),Lids (Plastic),"Straws, Stirrers","Forks, Knives, Spoons",Beverage Bottles (Plastic),Beverage Bottles (Glass),Beverage Cans,Grocery Bags (Plastic),Other Plastic Bags,Paper Bags,"Cups, Plates (Paper)","Cups, Plates (Plastic)","Cups, Plates (Foam)","Fishing Buoys, Pots & Traps",Fishing Net & Pieces,Fishing Line (1 yard/meter = 1 piece),Rope (1 yard/meter = 1 piece),Fishing Gear (Clean Swell),6-Pack Holders,Other Plastic/Foam Packaging,"Other Plastic Bottles (oil, bleach, etc.)",Strapping Bands,Tobacco Packaging/Wrap,Other Packaging (Clean Swell),"Appliances (refrigerators, washers, etc.)",Balloons,Cigar Tips,Cigarette Lighters,Construction Materials,Fireworks,Tires,Toys,Other Trash (Clean Swell),Condoms,Diapers,Syringes,Tampons/Tampon Applicators,Personal Hygiene (Clean Swell),Foam Pieces,Glass Pieces,Plastic Pieces,Total Items Collected
47941,"Los Angeles County, CA, USA","California, USA",United States,"33.95591, -118.44803","Land (beach, shoreline and inland)",9/15/18,AVCE,4,0,4,6.11,1.381,0,6,1,4,1,0,0,1,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,1,0,0,129,189
47945,"Los Angeles County, CA, USA","California, USA",United States,"33.88693, -118.41312","Land (beach, shoreline and inland)",9/15/18,PCC ,2,0,2,4.49,2.3313,0,19,8,1,0,6,0,1,3,0,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,0,8,0,0,89,168
47946,"San Mateo County, CA, USA","California, USA",United States,"37.40417, -122.24855","Land (beach, shoreline and inland)",9/15/18,Save Our Shores,1,0,1,0.73,0.0073,0,8,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,29
47948,"Los Angeles County, CA, USA","California, USA",United States,"34.10984, -118.2635","Land (beach, shoreline and inland)",9/15/18,,2,0,2,3.8,0.5034,0,42,2,5,5,3,0,10,14,10,5,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,6,0,0,0,0,0,0,0,6,118
47951,"Marin County, CA, USA","California, USA",United States,"38.06947, -122.54659","Land (beach, shoreline and inland)",9/15/18,California Coastal Cleanup Day,3,0,3,2.46,0.0045,0,0,2,0,0,3,0,0,0,1,0,2,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,27
47953,"Alameda County, CA, USA","California, USA",United States,"37.80203, -122.21651","Land (beach, shoreline and inland)",9/15/18,Salesforce,4,0,4,9.81,0.0132,0,7,1,2,2,2,0,2,10,4,14,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,21,0,0,0,0,2,0,0,3,90
47955,"Los Angeles County, CA, USA","California, USA",United States,"34.02993, -118.18126","Land (beach, shoreline and inland)",9/15/18,,1,0,1,2.15,0,0,2,3,2,1,1,0,2,1,0,1,2,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,31
47957,"Monterey County, CA, USA","California, USA",United States,"36.19026, -121.70174","Land (beach, shoreline and inland)",9/15/18,Pfeiffer Big Sur State Park,16,0,16,5.55,5.5872,0,4,13,2,1,2,0,1,1,4,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,24,0,0,0,0,5,0,0,5,79
47961,"San Francisco County, San Francisco, CA, USA","California, USA",United States,"37.74667, -122.38823","Land (beach, shoreline and inland)",9/15/18,Hoover green tea ,5,0,5,7.74,0.8742,0,18,3,7,2,2,0,2,6,1,4,1,1,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,9,2,0,0,0,0,2,0,0,1,75
47965,"San Mateo County, CA, USA","California, USA",United States,"37.27415, -122.40907","Land (beach, shoreline and inland)",9/15/18,,13,0,13,1.83,1.0537,0,18,1,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,2,38
47966,"San Mateo County, CA, USA","California, USA",United States,"37.27415, -122.40907","Land (beach, shoreline and inland)",9/15/18,,13,0,13,1.83,1.0537,0,18,1,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,2,38
47970,"Los Angeles County, CA, USA","California, USA",United States,"34.02987, -118.75241","Land (beach, shoreline and inland)",9/15/18,Pasadena city college ,2,0,2,0.37,0.1307,0,2,3,1,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
47974,"Los Angeles County, CA, USA","California, USA",United States,"34.11348, -118.26882","Land (beach, shoreline and inland)",9/15/18,,1,0,1,13.42,0.9987,0,22,59,3,1,8,0,5,6,3,2,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,79,0,0,0,0,0,0,0,3,232
47978,"Los Angeles County, CA, USA","California, USA",United States,"33.74094, -118.2927","Land (beach, shoreline and inland)",9/15/18,,1,0,1,0.88,32.2938,0,81,28,0,0,2,0,12,2,1,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,4,0,0,41,193
47982,"Los Angeles County, CA, USA","California, USA",United States,"34.15617, -118.28944","Land (beach, shoreline and inland)",9/15/18,,1,0,1,1.4,0.4048,0,6,2,0,0,0,0,2,5,2,2,4,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,2,45
47986,"Los Angeles County, CA, USA","California, USA",United States,"34.11089, -118.17761","Land (beach, shoreline and inland)",9/15/18,,1,0,1,6.47,0.0177,0,70,3,0,0,11,0,2,11,7,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0,1,0,0,0,0,0,6,2,0,0,0,0,4,0,0,14,151
47990,"San Francisco County, San Francisco, CA, USA","California, USA",United States,"37.75498, -122.45074","Land (beach, shoreline and inland)",9/15/18,Sacred Heart Convent & Stuart Hall,3,0,3,7.41,0.0372,0,7,12,8,2,8,0,1,3,3,3,1,5,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,32,0,0,0,0,3,0,0,18,132
47991,"Marin County, CA, USA","California, USA",United States,"38.04747, -122.98798","Land (beach, shoreline and inland)",9/15/18,,2,0,2,2.39,0,0,0,10,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,30
47994,"Los Angeles County, CA, USA","California, USA",United States,"34.09671, -118.05168","Land (beach, shoreline and inland)",9/15/18,,1,0,1,1.53,0.0082,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,20
47996,"Los Angeles County, CA, USA","California, USA",United States,"34.0194, -118.50625","Land (beach, shoreline and inland)",9/15/18,,2,0,2,1.7,0.0775,0,0,5,2,0,1,0,1,0,0,4,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,32
47998,"San Diego County, CA, USA","California, USA",United States,"32.96164, -117.1911","Land (beach, shoreline and inland)",9/15/18,Me & D,2,0,2,6.91,0.0301,0,56,10,5,5,5,0,0,4,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,26,161
48000,"Los Angeles County, CA, USA","California, USA",United States,"34.17808, -118.27258","Land (beach, shoreline and inland)",9/15/18,PCC,1,0,1,1.33,0.1188,0,2,0,0,0,1,0,2,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,29
48003,"Los Angeles County, CA, USA","California, USA",United States,"33.98668, -118.36419","Land (beach, shoreline and inland)",9/15/18,Lucy,3,0,3,0,0.9649,0,16,2,0,0,6,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,4,44
48007,"San Francisco County, San Francisco, CA, USA","California, USA",United States,"37.76239, -122.46652","Land (beach, shoreline and inland)",9/15/18,Lick-Wilmerding,1,0,1,5,0.0221,0,15,5,1,0,1,0,1,0,0,1,2,1,4,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,61
48008,"Los Angeles County, CA, USA","California, USA",United States,"34.10621, -118.25187","Land (beach, shoreline and inland)",9/15/18,,1,0,1,5.22,4.8273,0,26,15,7,9,10,0,0,7,5,7,0,5,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,6,135
48010,"Los Angeles County, CA, USA","California, USA",United States,"34.14853, -117.75621","Land (beach, shoreline and inland)",9/15/18,Family ,4,0,4,0.59,0.0123,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
48011,"Los Angeles County, CA, USA","California, USA",United States,"34.0601, -118.26009","Land (beach, shoreline and inland)",9/15/18,,1,0,1,0.05,0.005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48013,"Los Angeles County, CA, USA","California, USA",United States,"34.15337, -118.15393","Land (beach, shoreline and inland)",9/15/18,PCC,2,0,2,0.33,0.0059,0,2,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,14
48014,"Los Angeles County, CA, USA","California, USA",United States,"34.17826, -118.27236","Land (beach, shoreline and inland)",9/15/18,PCC,1,0,1,1.76,0.1113,0,3,3,0,0,4,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,14,41
48015,"Los Angeles County, CA, USA","California, USA",United States,"34.07736, -118.05356","Land (beach, shoreline and inland)",9/15/18,GEO CABRILLO BEACH CLEANUP 2018,1,0,1,3.22,0.0196,0,2,4,1,1,8,0,0,3,4,7,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,1,43
48018,"Ventura County, CA, USA","California, USA",United States,"34.21818, -119.00278","Land (beach, shoreline and inland)",9/15/18,,3,0,3,0.72,0.0018,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,10
48019,"Kern County, CA, USA","California, USA",United States,"35.30268, -119.10718","Land (beach, shoreline and inland)",9/15/18,,2,0,2,0.58,0.0255,0,35,8,1,0,4,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
48027,"Los Angeles County, CA, USA","California, USA",United States,"34.1509, -118.16423","Land (beach, shoreline and inland)",9/15/18,,1,0,1,2.53,0,0,27,15,0,0,8,0,3,6,2,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,87
48028,"Los Angeles County, CA, USA","California, USA",United States,"34.04379, -118.19955","Land (beach, shoreline and inland)",9/15/18,pasadena city college ,2,0,2,6.58,0.0147,0,5,5,5,2,3,0,3,4,2,5,5,6,7,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,67
48029,"Los Angeles County, CA, USA","California, USA",United States,"34.15094, -118.16537","Land (beach, shoreline and inland)",9/15/18,,1,0,1,2.34,1.5702,0,2,3,2,0,1,0,1,2,0,2,2,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,4,36
48035,"San Diego County, CA, USA","California, USA",United States,"32.7416, -117.14332","Land (beach, shoreline and inland)",9/15/18,,1,0,1,1.45,0.0065,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11
48076,"Los Angeles County, CA, USA","California, USA",United States,"33.87072, -118.4045","Land (beach, shoreline and inland)",9/16/18,,1,0,1,4.68,1.4639,0,8,7,0,0,5,0,3,4,0,4,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,6,4,0,0,0,0,2,0,0,11,68
48088,"Los Angeles County, CA, USA","California, USA",United States,"34.15396, -118.0986","Land (beach, shoreline and inland)",9/13/18,,1,0,1,1.2,5.3706,0,6,0,0,7,0,0,0,0,3,7,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35
48090,"Los Angeles County, CA, USA","California, USA",United States,"34.15084, -118.1651","Land (beach, shoreline and inland)",9/16/18,PCC,1,0,1,0.41,0.0287,0,1,2,1,1,0,0,0,0,2,0,0,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
48091,"Los Angeles County, CA, USA","California, USA",United States,"34.14683, -118.16474","Land (beach, shoreline and inland)",9/15/18,PCC,1,0,1,7.61,1.6099,0,8,13,5,2,10,0,3,2,1,2,10,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,109
48092,"Los Angeles County, CA, USA","California, USA",United States,"33.76132, -118.15371","Land (beach, shoreline and inland)",9/16/18,,2,0,2,3.16,0.7822,0,1,14,0,0,13,0,1,63,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,163,270
48096,"Los Angeles County, CA, USA","California, USA",United States,"33.97811, -118.46708","Land (beach, shoreline and inland)",9/16/18,GEO Venice Cleanup 2018,1,0,1,2.86,2.4669,0,1,4,2,2,1,0,1,2,1,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,41
48097,"Los Angeles County, CA, USA","California, USA",United States,"34.27041, -118.31639","Land (beach, shoreline and inland)",9/16/18,Geo Cleanup 2018,1,0,1,6.49,0.2737,0,3,1,0,0,1,0,0,2,0,4,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0,0,5,0,0,3,51
48098,"Los Angeles County, CA, USA","California, USA",United States,"34.26843, -118.30614","Land (beach, shoreline and inland)",9/16/18,Geo cleanup 2018,2,0,2,15.99,0.8406,0,18,4,0,0,2,0,4,1,2,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,0,0,0,0,105
48100,"Los Angeles County, CA, USA","California, USA",United States,"34.03803, -118.27365","Land (beach, shoreline and inland)",9/16/18,,1,0,1,3.68,2.1844,0,6,4,5,4,5,0,4,5,4,4,2,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,14,82
48108,"Los Angeles County, CA, USA","California, USA",United States,"34.12447, -118.16618","Land (beach, shoreline and inland)",9/16/18,72086,1,0,1,7.22,1.031,0,2,9,1,0,3,0,0,4,1,4,11,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,1,55
48109,"Los Angeles County, CA, USA","California, USA",United States,"34.13979, -118.16738","Land (beach, shoreline and inland)",9/16/18,PCC,1,0,1,2.29,0.9726,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,13
48119,"Los Angeles County, CA, USA","California, USA",United States,"33.95884, -118.44842","Land (beach, shoreline and inland)",9/16/18,,1,0,1,0.81,1.982,0,1,5,0,0,2,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
48134,"Los Angeles County, CA, USA","California, USA",United States,"34.1464, -118.01889","Land (beach, shoreline and inland)",9/15/18,,2,0,2,7.18,0.0054,0,23,11,4,2,18,0,11,6,4,6,5,9,3,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,7,127
48140,"Los Angeles County, CA, USA","California, USA",United States,"34.05007, -118.22711","Land (beach, shoreline and inland)",9/16/18,PCC,1,0,1,0.01,0.0207,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
48144,"Los Angeles County, CA, USA","California, USA",United States,"34.14705, -118.0733","Land (beach, shoreline and inland)",9/16/18,,1,0,1,2.54,7.4615,0,7,11,5,5,0,0,3,1,3,4,2,1,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55
48145,"San Diego County, CA, USA","California, USA",United States,"32.76197, -117.25035","Land (beach, shoreline and inland)",9/16/18,Green eco servicesc,1,0,1,24.37,0,0,5,18,6,4,5,0,4,4,7,18,10,10,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,25,27,0,0,0,0,0,0,0,10,180
48147,"Los Angeles County, CA, USA","California, USA",United States,"34.04999, -118.22723","Land (beach, shoreline and inland)",9/16/18,PCC,1,0,1,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48149,"Los Angeles County, CA, USA","California, USA",United States,"34.14683, -118.16416","Land (beach, shoreline and inland)",9/16/18,,1,0,1,1.69,0.6324,0,3,4,0,0,8,0,1,3,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,2,41
48153,"Los Angeles County, CA, USA","California, USA",United States,"34.15535, -118.16584","Land (beach, shoreline and inland)",9/16/18,PCC,1,0,1,1.57,1.0192,0,9,4,0,1,9,0,1,2,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,46
48159,"Los Angeles County, CA, USA","California, USA",United States,"34.11554, -118.269","Land (beach, shoreline and inland)",9/16/18,PCC,1,0,1,0,0.5348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48160,"Los Angeles County, CA, USA","California, USA",United States,"34.11987, -118.26987","Land (beach, shoreline and inland)",9/16/18,PCC,1,0,1,5.16,0.1124,0,0,15,0,1,4,0,1,7,0,6,5,2,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,1,0,0,2,70
48167,"San Bernardino County, CA, USA","California, USA",United States,"34.03566, -117.71999","Land (beach, shoreline and inland)",9/15/18,,1,0,1,1.56,0.0219,0,26,5,0,1,7,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,56
48170,"Los Angeles County, CA, USA","California, USA",United States,"34.0369, -118.5384","Land (beach, shoreline and inland)",9/16/18,,1,0,1,1.17,0.1045,0,0,0,0,0,1,0,0,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,14
48171,"Los Angeles County, CA, USA","California, USA",United States,"34.03672, -118.53866","Land (beach, shoreline and inland)",9/16/18,,3,0,3,1.71,0.0964,0,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16,27
48172,"Los Angeles County, CA, USA","California, USA",United States,"34.03664, -118.53867","Land (beach, shoreline and inland)",9/16/18,,1,0,1,1.23,0.0728,0,1,2,0,0,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,22
48174,"Ventura County, CA, USA","California, USA",United States,"34.30417, -119.34895","Land (beach, shoreline and inland)",9/16/18,,1,0,1,1.33,0,0,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,14
48175,"Los Angeles County, CA, USA","California, USA",United States,"34.11371, -118.26909","Land (beach, shoreline and inland)",9/16/18,,1,0,1,3.32,1.8509,0,2,3,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,13,0,0,0,0,1,0,0,19,49
48178,"Los Angeles County, CA, USA","California, USA",United States,"34.16686, -118.15845","Land (beach, shoreline and inland)",9/16/18,,1,0,1,0,0.0494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48186,"Los Angeles County, CA, USA","California, USA",United States,"34.14662, -118.16441","Land (beach, shoreline and inland)",9/16/18,Jenny,3,0,3,10,0.4654,0,1,2,0,0,3,0,0,3,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,29
48188,"Los Angeles County, CA, USA","California, USA",United States,"34.06433, -118.10838","Land (beach, shoreline and inland)",9/15/18,"CHRISTY, DARLENE, JACKY",3,0,3,1.63,0.0042,0,1,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,21
48189,"Los Angeles County, CA, USA","California, USA",United States,"33.71018, -118.28652","Land (beach, shoreline and inland)",9/16/18,PCC,1,0,1,27.55,0.1416,0,74,43,4,8,39,0,8,5,2,6,1,12,2,0,0,0,6,0,0,0,0,0,27,0,0,0,0,0,7,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,20,285
48191,"Los Angeles County, CA, USA","California, USA",United States,"34.19884, -118.32286","Land (beach, shoreline and inland)",9/16/18,PCC,1,0,1,2.07,0.0097,0,28,18,1,0,9,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,80
48193,"Los Angeles County, CA, USA","California, USA",United States,"34.14475, -118.12602","Land (beach, shoreline and inland)",9/16/18,GEO Switzer Falls/Arroyo Seco Cleanup 2018,2,0,2,3,0.0774,0,52,11,0,1,12,0,0,3,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,6,0,0,0,0,17,0,0,52,200
48196,"Alameda County, CA, USA","California, USA",United States,"37.89199, -122.28201","Land (beach, shoreline and inland)",9/16/18,Blackberry creek,1,0,1,6.63,0.0124,0,6,17,8,0,5,0,1,8,5,6,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,2,98
48198,"Los Angeles County, CA, USA","California, USA",United States,"34.1992, -118.1432","Land (beach, shoreline and inland)",9/16/18,,1,0,1,4,0.0116,0,1,2,2,0,3,0,1,0,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,28
48199,"Los Angeles County, CA, USA","California, USA",United States,"33.98577, -118.47405","Land (beach, shoreline and inland)",9/16/18,PCC,1,0,1,8.07,0.2306,0,97,4,6,0,19,0,0,10,4,4,2,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,61,258
48202,"Los Angeles County, CA, USA","California, USA",United States,"34.00978, -118.49738","Land (beach, shoreline and inland)",9/16/18,PCC,1,0,1,5.07,0.8882,0,25,19,2,3,9,0,2,3,0,5,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,2,12,0,0,0,0,3,0,0,11,108
48203,"Los Angeles County, CA, USA","California, USA",United States,"34.00978, -118.49738","Land (beach, shoreline and inland)",9/16/18,PCC,1,0,1,5.07,0.8882,0,25,19,2,3,9,0,2,3,0,5,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,2,12,0,0,0,0,3,0,0,11,108
48209,"Los Angeles County, CA, USA","California, USA",United States,"34.16001, -118.04792","Land (beach, shoreline and inland)",9/16/18,,1,0,1,3.82,2.232,0,17,12,10,1,12,0,2,4,0,3,1,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,142
48213,"Los Angeles County, CA, USA","California, USA",United States,"34.1365, -118.13209","Land (beach, shoreline and inland)",9/16/18,GEO EATON CANYON CLEANUP 2018,1,0,1,0.07,0.0281,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
